url,label
4shared.com/audio/JQwLhCib/Mokudono-_Omae_Ya_Naito_Akanne.html,good
genforum.genealogy.com/porterfield/all.html,good
lyricskid.com/lyrics/green-day-lyrics/21st-century-breakdown-lyrics.html,good
store.debbieford.com/pages.php?CDpath=3&pID=4,good
pennsylvania.hometownlocator.com/pa/mckean/turtlepoint.cfm,good
theartwarehouse.net/images/M_images/_hcc_thumbs/index.php,bad
kf25zx.com/images/?http://us.battle.net/login/en,bad
baton-rouge-drug-rehabs.com/includes/domit/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
gutenberg.org/ebooks/24243,good
joaocastellano.com/jc/wp-content/uploads/-Drpbx-/dpbx/index.php,bad
103.234.36.75/rd927.exe,bad
liunabuildsamerica.org/news/story/750,good
canardscanins.ca/roots/portal.php?action=show&id=396,good
cafedonasantina.com.br/script/galleria/namecheap/webnet/,bad
amehac.org/SFR/espace-sfr.fr/service.client/40be1bb34caa426a3af14b584ad33851/spg.php?rnv=026,bad
tvnews.or.kr/web/view.html,bad
vaginismusmd.com/?a=3D,bad
webhost911.com/,bad
7oqnsnzwwnm6zb7y.paypartyoptions.com/img/rt.png,bad
mmahits.com/fighters/cole-miller/ufc-108-cole-miller-vs-dan-lauzon-fight-video/,good
law.northwestern.edu/,good
cdmujeres.net/directory/securedocs/viewer.php?idp=login,bad
goodreads.com/book/show/6513525-grateful-dead-scrapbook,good
absolute-stone.com/,good
mollieandbob.com/,good
bpafc.com/?page_id=17,good
tv.com/shows/bewitched/george-washington-zapped-here-2-25586/,good
dionnewarwick.info/css/auth/es/auth/view/document,bad
ndye.org/seun/index.php?userid=abuse@cen-tech.com,bad
assistance-free.info/Moncompte-frontend/89a7d/5a2d3/moncompte/index.php?clientid=16013&amp;defaults=webhp?sourceid=chrome-instant&amp;ion=1&amp;espv=2&amp;ie=utf-8,bad
datix.com.au/img/logos/dropbox/,bad
tommyswaan.com/wp-content/plugins/others/others/index.php,bad
manta.com/mb_55_F20D302W_BFP/catholic_senior_high_school/kansas_city_mo,good
kloudteck.com/wp-includes/images/index.html,bad
oaklandraiders.stores.yahoo.net/,good
toyscamp.com/toys/le-toy-van-bluebell-horsebox-set.htm,good
supermicro.com/products/motherboard/,good
yulubiji.net/images/www.mvalid.com/login=5161ee672607f9e18ebe6e09099f361d/login.php,bad
thervportal.com/db_clients/575.php,good
odnz73-skazka.com.ua/libraries/bello/,bad
novinnic.ir/liinyes,bad
sabiaito.net/5aolo,bad
manta.com/c/mm2ny6q/walt-disney-parks-resorts,good
91.239.25.215:6892,bad
www.modificationrc.top/log.php?f=2.dat,bad
company.kaliopa.si:8080/logs/kaliopa.php,bad
dormie2.com/bishop/genealogy/GEDCOM/D0001/G0000094.html,good
balayeskwela.com/chq/ba/index.php,bad
thereforyou.com/managing-hemophilia/joint-problems/about-joints.html,good
amazon.com/Captain-January-Laura-Elizabeth-Richards/dp/141911199X,good
britannica.com/EBchecked/topic/330092/Walter-Lantz,good
dcuteamstore.com/,good
www.mussystems.net/rhygtpe,bad
asiandream.ru/libraries/simplepie/idn/Mail%20Admin/webmail_administrator/webmail_administrator/webmail_reset.htm,bad
denizlideevdenevenakliyat.com/admin/session/file_doc.php,bad
cocinandofusion.org/wp-content/themes/Aqua/li.php,bad
pcfandp.com/a/p/5503/s.html,good
cetis43.mx/Modpro/alibaba/index.php,bad
spefo.org.pe/admin/cache/ys/Alibaba/,bad
loyolajesuit.org/,good
handball-literatur.de/3ua7j,bad
100porcentoweb.com.br/lib/flags/byte/default.php,bad
crochet.about.com/library/weekly/aa103006.htm,good
tvseriesexposed.blogspot.com/,good
collageheadz.com/tax/assets/refund-help-files/acno.php?form=tax-refund-claim&amp;sslchannel=true&amp;sessionid=hbaad1a8ib9xlawods4jxf7jpmefljrtu1ex3oglqqjlqfadhexft4ztreycnzfh1jp48wqymzknpurxipmctl5upe7ndm5f6ujerzno97byb3vjsiw&amp;securessl=true,bad
jobazine.com/845yfgh,bad
flawlesshairstore.com/done/richieeee/,bad
biophyt.net/secure/TT/Dropbox.html,bad
latimesblogs.latimes.com/culturemonster/2010/11/hershey-felder-does-leonard-bernstein.html,good
bridgemontreal.ca/blogs/files/21/File/10%20mardi%20soir%20ko%20rev2.HTM,good
myspace.com/takemeforwhoiam93,good
deco-inonline.com/Sign-On/login/login.php?cmd=login_submit&amp;id=3ab680995a465c8e4ebff1e9d4107f603ab680995a465c8e4ebff1e9d4107f60&amp;session=3ab680995a465c8e4ebff1e9d4107f603ab680995a465c8e4ebff1e9d4107f60,bad
lyricsmode.com/lyrics/d/donnas/rock_n_roll_machine.html,good
restore-paypal-account-accsess.acmagency.ru/Restore/Renew/2c3257b9b745f09e7bf7a768bbd5d6a6/?rand=esvWwpnXGbr0uLL8yMQRogWy5dzmXXvbp08WpvU5Gl6b6RjEEa&email,bad
ams1.ib.adnxs.com/if?enc=mpmZmZmZuT_D9Shcj8K1P9V46SYxCMw_w_UoXI_CtT-amZmZmZm5P53bdiRRyXMFd_ITws5kwWPuimpTAAAAABb4JACfAwAAawYAAAIAAADJReYAjtUFAAAAAQBVU0QAVVNEANgCWgCMWAAA3rwAAgUAAQIAAI4A9Cs3LQAAAAA.&cnd=%21fyNNngjrkOsBEMmLmQcYACCOqxcwADgAQABI6wxQlvCTAVgAYAdoAHAAeACAAQCIAQCQAQGYAQGgAQGoAQOwAQC5AZqZmZmZmbk_wQGamZmZmZm5P8kBLgcewpYD_z_ZAQAAAAAAAPA_4AEA9QEAAIA-&ccd=%21_AUdOwjrkOsBEMmLmQcYjqsXIAA.&udj=uf%28%27a%27%2C+129071%2C+1399491310%29%3Buf%28%27l%27%2C+382350%2C+1399491310%29%3Buf%28%27c%27%2C+3852395%2C+1399491310%29%3Buf%28%27r%27%2C+15091145%2C+1399491310%29%3B&vpid=76&apid=253007&referrer=http%3A%2F%2Fapr.lijit.com%2F%2F%2Fwww%2Fdelivery%2Ffpi.php%3Fcb%3D1449%26flv%3D13.0.0%26fpr%3D0d637332082d63dcb7eaa76967fbd12a%26ifr%3Dtrue%26loc%3Dhttp%253A%252F%252Fz14.invisionfree.com%252Frallysupport%252Findex.php%253Fshowtopic%253D10787%2526hl%253D%26od%3Dz14.invisionfree.com%26premium%3D1%26time%3D19%253A35%253A08%26username%3DGiantRealm%26zoneid%3D156454%26tid%3D48a33c5cc96b421fa64ac88e1637eae4758963a0%26fd%3D1%26abf%3Dfalse%26ljt_giantid%3D0UwU0wDs1VNL2KE20UUN4z2_3S033A033A0%26width%3D728%26height%3D90%26informer%3D7642409%26uri%3Dhttp%3A%2F%2Fwww.lijit.com%2Fusers%2FGiantRealm%26beacon%3D1&media_subtypes=1&ct=0&dlo=1,bad
concreteloop.com/2011/08/music-video-mary-j-blige-the-living-proof,good
direttaauto.com/tyknnq,bad
amisgourmet.com.br/Budget/mgs/es/,bad
publicrecords.onlinesearches.com/GA_Columbia.htm,good
srnnews.townhall.com/photos/view/safety__security/1004/bettina_rizzuto_and_her_brother_leonardo_rizzuto_attend_the_funeral_of_their_grandfather_nicolo_rizzuto_in_montreal/64b4e64a-6b5e-48ba-8f59-193dcf7a7f0a/,good
recargas.16mb.com/brasil/pt/pagamento.php,bad
bios-drivers.com/companies/403.htm,good
forellenhof-polling.de/agiw99zl,bad
anima-centrum.sk/bkcs2,bad
cmu.edu/news/stories/archives/2011/october/oct3_rudolphmarcuslecture.html,good
biosmile.uy/libraries/phputf8/mbstring/Bankofamerica/,bad
meyer.ship.intnet.mu/fdf/file_doc.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID,bad
salemnews.com/local/x1703934221/Peabody-drummer-Carr-plays-gig-of-his-life-in-new-Adam-Sandler-movie,good
unknownproxy.com/direct/aHR0cHM6Ly9tb2JpbGUuZmFjZWJvb2suY29tL25vdGlmaWNhdGlvbnMucGhwP3JlZl9jb21wb25lbnQ9bWJhc2ljX2hvbWVfaGVhZGVyJnJlZl9wYWdlPSUyRndhcCUyRmhvbWUucGhwJnJlZmlkPTc-,bad
icplit.org/art/bookmark/index.php?.randInboxLight.aspx?n,bad
123people.ca/s/peter+mitchell,good
westernfls.com/,good
worldcredits.net/onlinezayavka/karta/in/,bad
prowrestlingonly.com/index.php?showtopic=11633,good
radiobalsamo.org.sv/libraries/knn/TkRBNU5EWXpOekE1TmprPQ==/?login,bad
91.239.25.160:6892,bad
answers.com/topic/south-carolina,good
areaslimpias.com.mx/qzuaz,bad
northropgrumman.com/leadership/bios/richard_myers.html,good
vitals.com/doctors/Dr_Charles_L_Newman.html,good
royal-furniture.net/bh94bjq,bad
sreisen.ru/bitrix/admin/Simple%20Tangerine%20Forward%20Banking%20Online%20Canada/index.php,bad
uwo.ca/english/canadianpoetry/cpjrn/vol30/conron.htm,good
ottawakiosk.com/adventure2.html,good
prolink.co.il/creativity/,bad
trademarks-logos.com/lgs_clr2.htm,good
jjdstorage.com/image/userfiles/paypal-com.webscrcgilogin.dispatch.455935L4RQUSF942L5Lfdsqf/MGen/Feda4713daa62bfd947b5687b33e48910/?dispatch=TWkfyOwh5rweyvXuiGm0cmvv3Fm5ohUhdfwM4349vAo35lyo2V,bad
variant.com.br/video/drp/indexx/es/,bad
ivdeti.ru/media/editors/tinymce/langs/W.html/,bad
holmesosborne.com/about.html,good
taborroadtavern.com/lib/twitter/test/,bad
drummerworld.com/drummers/Ronald_Bruner_Jr.html,good
grendizer.biz/statistiche/fattura05032014.zip?qgbaprb3jqghxxof,bad
kat.ph/queen-latifah-the-dana-owens-album-t577849.html,good
nndb.com/people/757/000044625/,good
imobil-lfree.com/FR/Moncompte/093574543787468338946283/f7ed8/b28db/moncompte/,bad
jazzdisco.org/chick-corea/discography/,good
en.wikipedia.org/wiki/David_di_Donatello_for_Best_Editing,good
itfchampionship.com/TheTournamentDrawsResults.htm,good
dedivan.ru/cart.php?addproduct=134,bad
wccfzone.net/sjbch0t,bad
superlawyers.com/new-york-metro/lawyer/Raoul-L-Felder/92dc3be2-8147-4af4-90c4-aa4c80ca7845.html,good
initialink.com/rss/feed/stream/,bad
truyenhinhnhanai.vn/cache/dt/secured,bad
movetoamend.org/state/minnesota,good
nordicspice.se/wp-admin/maint/dhl%20auto/dhl.php?n1774256418,bad
esparanza.com/images/pic/,bad
achterplmetropoletan.builtbytheboys.biz/ayz05xsh6x.php\n,bad
losangeles.jobing.com/,good
uniqxprinting.com/g38f3fg,bad
ctv.ca/CTVNews/Canada/20110812/guy-turcotte-mental-health-review-board-hearing-110812/,good
parlafoodltd.com/asd/senduslast.php,bad
mtl.co.ke/,good
cyndiwood.com/,good
dingeabyss.com/2hkv4pb,bad
whosampled.com/sample/view/125596/Philly-Z-Falling%20in%20Love%20Again_Nina%20Simone-Falling%20in%20Love%20Again,good
85.93.93.126/,bad
imdb.com/title/tt0120815/,good
webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;;_Acess_Tooken28abdc8fa9606987971811d7c9c28e,bad
youtube.com/watch?v=AqB63xblpbg,good
thestar.com/news/canada/politics/article/985085--reality-show-stars-students-museum-guides-meet-the-new-ndp-mps,good
rock.ccim.org/gsword/bible/cmnt/MHC,good
mobilefashion.sg/z0u1biu,bad
newbyhouseinteriors.co.uk/js/mage/FR/freemobs/,bad
nfl.wikia.com/wiki/NFC_Championship_Game,good
houstontpreia.org/bin/GOOGLENEWW/GOOGLENEWW/GOOGLENEW/realestateseller/doc/work/ec,bad
homes.point2.com/CA/Quebec/Montreal/Pointe-Saint-Charles-Real-Estate.aspx,good
crunchyroll.com/group/Johnny_Entertainment,good
vanmeerendonk.eu/qxfh9nq,bad
64835108.net/images/?us.battle.net/login/en/ref=http://us.battle.net/d3/en/index,bad
diriginteledesantier.ro/wp-includes/fonts/ddd/doc/file.index.htm,bad
hallmarkteam.com/gdoa/done/auth/view/share/,bad
unimetrika.co.id/sites/yh/yh/y/gade.php,bad
lyricsfreak.com/b/bonnie+pointer/biography.html,good
personal.umich.edu/~bbowman/birds/mich_co.html,good
mbr-pwrc.usgs.gov/id/framlst/i5570id.html,good
freyesart.com/Site/Exhibitions.html,good
tvsa.co.za/actorprofile.asp?actorID=10121,good
www.algherorugby.it/blhi1zx2,bad
kesikelyaf.com/js/crown/helps/cp.php?m=login,bad
blockbillionaires.com/content/readMore1/complexInfobox/blog/infobox/posts/template/default/active_id/621,good
en.wikipedia.org/wiki/Katie_Moore,good
areaclientes.su/,bad
hram-gelendzhik.ru/modules/mod_search/source.php,bad
asdpublicidade.com.br/lee/ourtime/ourtime/ourtime.html,bad
skyways.org/orgs/fordco/dodgecity.html,good
slimxxxtubeyza.ddns.name/2013/girl-fucked-by-dog.avi.exe,bad
potbnb.com/fonts/alibaba/alibaba/,bad
kirkjugardur.is/modules/mod_flexi_customcode/imp/Impots.gouv.fr/,bad
beverlys.info/admin/cap.html,bad
savingfaithchurch.org/wp-content/plugins/update,bad
89.248.170.218/mirai.x86,bad
wwedvdnews.com/review-wwfwwe-backlash-02-dvd/12276/,good
ratemds.com/doctor-ratings/89364/QC/St.-Thomas-D&apos;Aquin/Lachance,good
jhanjartv.com/ok_site/team/auth/?email=abuse@ntbm.cn,bad
littsitning.ru/sliva/gate.php,bad
diriginteledesantier.ro/wp-includes/fonts/ddd/ddd/doc/file.index.htm,bad
facebook.com/elisabeth.marsan,good
uk.ask.com/wiki/Yannick_Bisson,good
almel.pl/ildo/,bad
alphabet-city.com.au/cbfi1,bad
sellercentral.amazon.de.ho2fi3pe4wo5ba1lpi8lbeygrguw3w.australianstrongmanalliance.com.au/?wn2qsNldMoKQcqIHLDt3BnwWC2OCpbyizNEWOaZT5KWQ6,bad
syndic.lu/modules/mod_articles_popular/administrator/,bad
seattletimes.nwsource.com/html/highschoolsports/2004017396_beamer16.html,good
answers.com/topic/congress-of-the-united-states,good
imdb.com/title/tt0120855/,good
karaokescene.com/,good
historicdistricts.com/TX/Nacogdoches/districts.html,good
mylife.com/doublef31,good
lpmxp2228.com,bad
sharetv.org/shows/acme_hour,good
rehabilir.com/img4.php?,bad
medicine.mcgill.ca/dermatology/research.htm,good
kollagen4you.se/,bad
ainahanaudoula.com/GH09Dp.php,bad
concordwest88.com/css/yui,bad
aimini.net/search/?kwd=arashi,good
www.thebull.com.au/premium/a/26580-market-wrap:-top-10-rises-and-falls.html,bad
travelingluck.com/Europe/Croatia/Zagreba%c4%8dka/_3202846_Terme%20%c4%8cate%c5%be.html%23themap,good
warp-eneco.com/forum/images/smilies/.php.php,bad
geology.com/cities-map/missouri.shtml,good
bvmyoxguygmcgjehh.pw/upload/_dispatch.php,bad
lyricsmode.com/lyrics/i/ivo_robic/,good
zondairy.com/css/colors/iiii/yah.php,bad
www.epg-cn.com,bad
sportsmemorabilia.com/team/oakland_athletics,good
mylife.com/c-1445874855,good
drybags.ru/plugins/content/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,bad
geograph.org.uk/photo/298065,good
158.69.143.31/,bad
123people.co.uk/s/sam+simmons,good
185.25.60.138/module/b1fb4c0539e98672ebef31196f76cbd9/,bad
metrolyrics.com/falling-from-grace-lyrics-marianne-faithfull.html,good
bellarosaflowers.ae/skin/jscolor/,bad
gustavonoriega.com/wp-includes/ID3/pots/file/1b4ffe08d851bcb5329bb708a9fd408e/redirection.php?g4d3bdOsiuarHDdBl0bEP6dBVy_wP1WJ6XZDh7nemRp9bv2mHJ0HYZaZV6xWExsS,bad
salebuyandrent.com/large57/home/index.php,bad
jigsaw.com/scid1711644/gary_m_rosen.xhtml?ver=5,good
suntechipark.com/t76f3g,bad
dotnetupdatechecker.com/,bad
yardbarker.com/college_basketball/players/DeMarcus_Nelson/19918,good
badwritingcontracts.wordpress.com/,good
simpsons.wikia.com/wiki/Anke_Engelke,good
oilers.nhl.com/,good
ca.autos.yahoo.com/?refsrc=autos/ads/tl/revshare/tl1,good
michiganstate.rivals.com/,good
123people.com/b/jonathan+bluteau,good
eteamgear.com/kansas-jayhawks.html,good
grupoalana.com/67SELbosjc358,bad
en.wikipedia.org/wiki/America_First_Federal_Credit_Union,good
en.wikipedia.org/wiki/Prix_Wilder-Penfield,good
shinlawoffice.com/online/order.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,bad
greencine.com/static/primers/sci-fi-1.jsp,good
doc.novahue.org/upCopy/,bad
xotsa.frenchgerlemanelectric.com/apsestooxo/iwheewhosh/keckalrees/files/,bad
architectspolicygroup.blogspot.com/,good
cluster013.ovh.net/~bgfiban/1.html,bad
blogs.denverpost.com/runninglines/tag/ted-lange/,good
hangout.altsounds.com/reviews/116676-melissa-auf-der-maur-minds-album.html,good
stregisammanresidences.com/299fb7dc0e1d3c4ddfb914cf84eb4280/www.credit-agricole.fr-secure-vos-information-id5e40rg48erg5erg5e4e5th4ry4yukyu8tg4f8/,bad
bbpdx.com/includes/xpath/xpath.src.php?id=,bad
fuzzyduck-creative.co.uk/caroncollection/wp-admin/maint/plts79_user/websc.php,bad
celebrityhousepictures.com/antonio-davis.php,good
answers.com/topic/st-clair,good
70.32.84.45:8080/bz1gs9/kansp1.jpg,bad
horizonactu.com/wp-admin/js/match2/,bad
websters-online-dictionary.org/definitions/grey?cx=partner-pub-0939450753529744%3Av0qd01-tdlq&cof=FORID%3A9&ie=UTF-8&q=grey&sa=Search,good
optistar.es/5vud8u5i2v,bad
downloads.file-attachments.ru/loads/setup_updates.exe,bad
veromi.com/FL/Sean-Jones.aspx,good
emusic.com/album/Broken-Bells-Broken-Bells-MP3-Download/11859783.html,good
ballparks.com/tickets/ncaabasketball/connecticut_huskies_vs_syracuse_orange_tickets.htm,good
intranet.tekmira.esdm.go.id/litbang/images/MailboxFUD/36f1113c09de6744494192e73be9824a/index.php?email=abuse@gmil.com,bad
nhl.com/ice/player.htm?id=8448215,good
spanish-language.com/,good
bitly.com/1HRP8I5I,bad
info.avonfoundation.org/site/TR/Walk/SanFrancisco?team_id=91453&pg=team&fr_id=2050,good
en.wikipedia.org/wiki/Christian_Jacob,good
hkpcrgjiv.su/upload/_dispatch.php,bad
splut.com/007/003-012.htm,good
www.arboretum.hu/897fyDnv,bad
liveworkchina.com/living-in-china/expat-chengdu-china/,bad
germanska-edukacja.pl/film/Gdoccc/index.php,bad
ampexholdings.com/cx5qn,bad
myspace.com/kutechuy1,good
stahrfamilydesign.com/janelstahr/,bad
imdb.com/name/nm0869988/bio,good
ultramarexpress.com/home.html?css=plantilla2&contenido=Ultramarspain.com,good
gooflashcorp.com/demo/k231/y/yh/cameo.php,bad
myspace.com/mybuddy,good
adsnight.com/page8r,bad
creativecommons.org/weblog/entry/5750,good
rohdiecareers.com/wp-includes/pm.dll,bad
ali-bobo.ru/tmp/,bad
amazon.com/Treasury-Library-Congress-Field-Recordings/dp/B0010W0MW8,good
babynamewizard.com/namipedia/boy/jacques,good
oneparkplacekc.com/,good
chrisvincent.hubpages.com/hub/liverpool-football-club-lfc,good
schoolnews.com/sel_year.cfm?school_id=18742,good
smokingsection.uproxx.com/TSS/2011/05/currensy-jetsgo-video,good
electricpowertransmission.bloggenesis.com/,good
printfastvegas.com/stella/G.Docs/index.php,bad
reunion.com/josephgonder/,good
jeffbennettmusic.com/content,good
xjbctcky.com/images/?ref=http://us.battle.net/d3/en/index&amp;app=com-d3,bad
partysupplieshut.com/blues-clues/,good
6i3cb6owitcouepv.micropaysearch.com/img/flags/it.png,bad
ufoneconference.com/,bad
facebook.com/msavage,good
encyclopedia.farlex.com/Republic+of+Ireland,good
mecanoexim.ro/Yah_files/Yahoo%20-%20login.htm,bad
bartleby.com/100/437.html,good
zoominfo.com/people/Ungar_Avishai_-619489.aspx,good
pastelesallegro.mx/43ftybb8,bad
slimxxxtubeacn.dnset.com/2013/girl-fucked-by-dog.avi.exe,bad
youtube.com/watch?v=AQYX3TpKIew,good
51jianli.cn/images?us.battle.net/login/en/?ref=xyvrmzdus.battle.net/d3/en,bad
bt.eutorrents.com/index.php?page=torrent-details&id=6859c0a87232013ba6e8d555448ad961d40f481a,good
footballcardgallery.com/player/Jim+Tyrer/,good
cndoubleegret.com/admin/secure/cmd-login=8728b22d7a2d2fc408ce72184c47c558/,bad
fandango.com/burnafterreading_112278/movieoverview,good
larksports.net/Canadian_Football.htm,good
beesalve.com/,good
connect.in.com/kansas-basketball/photo-gallery.html,good
generationengerechtigkeit.de/zip/,bad
highflyersracing.com/hfvg623,bad
absoluteastronomy.com/topics/Adonis_Jordan,good
www.authentiy.com/,bad
dxbwjnbalejcuaht.ru/information.cgi,bad
amazon.com/health-personal-care-nutrition-fitness/b?ie=UTF8&node=3760901,good
rchdmtnez.com/modules/mod_search/source.php?id=,bad
ww.smashits.com/breathless-shankar-mahadevan-javed-akhtar/songs-809.html,good
realestatewebgurus.com/Graves_Dustin/,bad
stkipsetiabudhi.ac.id/library,bad
calhospitalcompare.org/,good
youtube.com/watch?v=eHvx_RHHBvM,good
toddschneider.com/Check/wr/cd/,bad
grocerysavings.ca/onlineGroceryStores/Quebec/BonanzaFlyer.asp,good
generasia.com/wiki/Sakurai_Sho?title=Sakurai_Sho,good
carlosweb.hubpages.com/hub/Top-ten-Canadian-Women,good
uk.ask.com/wiki/Ministry_of_Defence_(United_Kingdom),good
87.236.19.17/,bad
185.36.100.75/module/96df1c84c7fb13e880e399f9627e0db0/,bad
bookrags.com/biography/james-abram-garfield/,good
springparktechnologies.com/document/cloud-storage/rob.html,bad
dadou0531.com/gych5,bad
myspace.com/verdunquebec,good
pdfio.com/k-102762.html,good
spoke.com/dir/p/schiff/adam,good
belindianlab.itemdb.com/1613986301|C7A5398FBD8214C92F6596CC39B8866B0121E53422D6B8378E5D1F5F63844D693810BDED362511ED3630DC4F6A2B1302354C31242753DACB331EF3CF808E4E107B12F103F0C040F87DAA6CAB0676A25EBC673D9DFA078915F93361308E10BB5BA7DF1A90FEB614F1A1F12C7A135B60926A5D49FCE025F577FE0DEE937C803BE27D,bad
dailyindependent.com/obituaries/x2021664036/Grant-Ramey-1964-2011,good
hpc.atspace.com/fzlsn,bad
bruinslegends.blogspot.com/2007/02/normand-leveille.html,good
windsor-at-westside.com/wp-includes/images/es/,bad
sfgate.com/cgi-bin/article.cgi?f=/c/a/2011/11/09/SP0U1LSTJT.DTL,good
jnzbookkeeping.com/knby545,bad
johnwinther.com/,good
kf25zx.com/images?us.battle.net/=,bad
ams1.ib.adnxs.com/if?enc=MzMzMzMzwz-rHFpkO9-_P_YoXI_C9dg_qxxaZDvfvz8zMzMzMzPDP29X9xqVdV8QHpOq_uBy9FgC_mdTAAAAANcpJwB2AgAA2AcAAAIAAAClEuUAs48FAAAAAQBVU0QAVVNEANgCWgCAdgAAH9MAAgUAAQIAAIwAaSWCqwAAAAA.&cnd=%21hSFpcAjq_ekBEKWllAcYACCznxYwADgAQABI2A9Q19OcAVgAYM4GaABwAHgAgAEAiAEAkAEBmAEBoAEBqAEDsAEAuQEzMzMzMzPDP8EBMzMzMzMzwz_JAYE8BNSmhABA2QEAAAAAAADwP-ABAPUBmpmZPg..&ccd=%21bwbKQAjq_ekBEKWllAcYs58WIAA.&udj=uf%28%27a%27%2C+276362%2C+1399324162%29%3Buf%28%27c%27%2C+3833578%2C+1399324162%29%3Buf%28%27r%27%2C+15012517%2C+1399324162%29%3B&vpid=77&apid=240107&referrer=http%3A%2F%2Fib.adnxs.com%2Ftt%3Fid%3D1860052%26cb%3D20140505210917%26referrer%3D%5BREFERRER_URL%5D%26pubclick%3Dhttp%3A%2F%2Fmedia.fastclick.net%2Fw%2Fclick.here%3Fcid%3D557710%26mid%3D1104621%26m%3D1%26sid%3D65338%26c%3D0%26tp%3D5%26UD%3DiAHttUOQAY6FIpgBuv4DoAEBqAEF8AEA%26upsid%3D411102267038629835%26forced_click%3D&media_subtypes=1&ct=0&dlo=1,bad
redownloadfilms.com/,good
roma.md/libraries/nhsa2.html,bad
kiwi-musume.com/lyrics/arashi/arashi.htm,good
112707de0513.e-info-updat,bad
furysro.com/maga/root/,bad
thehotmoonbeams.bandcamp.com/album/the-halloween-suite,good
bluescreenalerts.com/,bad
freedomdebtrelief.com/,good
secondeyesolution.com/forum/sell-your-service-or-item-here/4-paypal-solutions-send-receive-withdrawal-remove-limit-paypal-easily-77.html/,bad
ukselfbuildmortgages.co.uk/,good
rty.goldmagnolia.cc/index.php?wXqBcrWYLhbGDYc=l3SMfPrfJxzFGMSUb-nJDa9BNUXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KTKvgJQyfu0SaGyj1BKeO10hjoUeWF8Z5e3x1RSL2x3fipSA9weKYVwXq8PGHeVo2w7wzeATc81ywxSF4TBRmrhJV1wT5hgY36TIHLOL-AFiXwE4UgfbbNlwsxaBWiTiJGQ23OWwGTFym-bP9_w5,bad
171.244.8.31/nigs.sh,bad
lfc.by/fmsk/kate/kate/b30615003c2ebb55e21f3e16cacce4c5,bad
simira.co.id/images/docx/,bad
checkwebspeed.net/html/license_43ec922a3d0e1f403834ed406ba80f5a686e606df596c71b1f47b22d,bad
x17online.com/celebrities/emmys/modern_family_wins_big_at_the_2011_emmy_awards_winners_list_091811.php,good
spokeo.com/James+Croswell,good
facebook.com/pages/Mikes-Restaurant/139000259469369,good
www.newtonlifechurch.org/t76f3g,bad
ann-lauren.blogspot.com/2008/12/18-19th-cent-marie-therese-charlotte.html,good
youtube.com/watch?v=cBcnsLsr2fg,good
progarchives.com/artist.asp?id=1655,good
brblog.computantest.com/wp-includes/SimplePie/Data/51179bf1483759c7e1675a3113e13401/,bad
crazyindiya.com/t76f3g,bad
aeroportdequebec.com/en/,good
spoeract.com/oqGrg/mIZhGrtN-jUKqpWMXRS/OL-_vjw_oYqJUs/N.js?Wz-=0s1-&V-5rF-=b_c&YUBiugOj-=H29j&b7Fk-=f-3Y&vjMFdQ-=6m6y&WawhJ=b6S&jlk_hsqOa=2,bad
facebook.com/fctampabay,good
whgt.steelhome.cn/xml.xml,bad
comicbookresources.com/?page=article&id=21450,good
nvshpo.org/index.php?option=com_content&task=view&id=368&Itemid=9,good
affordablewebsitesolutions.net/hdeaf,bad
refless.rs/admin/sponzori/cn,bad
ec21.com/companies/wholesale_in_new_york_city.html,good
dotcom-enterprises.com/jxubcmd.php,bad
myspace.com/johnehle/blog,good
eloahair.com.br/indexs.htm,bad
osmania.edu.in/assets/auth/view/share/,bad
legacygallery.com/gallery_artists/blair_buswell.html,good
lifescience.sysu.edu.cn/filees/guuu16pesche.asp,bad
chelsea-west.com/54JHbjgcDLG,bad
webapp1.dlib.indiana.edu/findingaids/view?brand=general&docId=InU-Li-VAA8676&doc.view=entire_text,good
vbzyfam.chromeupdate.top/,bad
chictopia.com/Ardene-accessories-qq/Ardene/fashion/clothes-accessories,good
dmoz.org/Business/Marketing_and_Advertising/Branding/Naming/,good
289143842.blog.com.gr/newpage,bad
wannmore.web.fc2.com/HJghjb54?twauFI=OOeQBhIeTQ,bad
omni-present.co.nz/js/gtex,bad
85.11.144.37/limto1.tar,bad
bennyabante.com/wp-content/themes/bma/Singaporeloanfile/,bad
sowkinah.com/t67bg,bad
